Year,SURVEY,COMPANY_NA,STATE,Site,PADD,Quantity,Parent Company,Lat,Long,CleanCoName
1931,1343,Conoco,CO,Florence,4,3000,Conoco,33.9745,-118.2481,Conoco
1932,1343,Conoco,CO,Florence,4,3000,Conoco,33.9745,-118.2481,Conoco
1933,1343,Conoco,CO,Florence,4,3000,Conoco,33.9745,-118.2481,Conoco
1934,1343,Conoco,CO,Florence,4,3000,Conoco,33.9745,-118.2481,Conoco
1935,1343,Conoco,CO,Florence,4,3000,Conoco,33.9745,-118.2481,Conoco
1936,1343,Conoco,CO,Florence,4,2000,Conoco,33.9745,-118.2481,Conoco
1966,193,American Gilsonite,CO,Fruita (Gilsonite Grand Junction),4,6000,Independent,39.1589,-108.729,American Gilsonite
1967,193,American Gilsonite,CO,Fruita (Gilsonite Grand Junction),4,6000,Independent,39.1589,-108.729,American Gilsonite
1968,193,American Gilsonite,CO,Fruita (Gilsonite Grand Junction),4,6000,Independent,39.1589,-108.729,American Gilsonite
1969,193,American Gilsonite,CO,Fruita (Gilsonite Grand Junction),4,6000,Independent,39.1589,-108.729,American Gilsonite
1970,193,American Gilsonite,CO,Fruita (Gilsonite Grand Junction),4,6000,Independent,39.1589,-108.729,American Gilsonite
1971,193,American Gilsonite,CO,Fruita (Gilsonite Grand Junction),4,6000,Independent,39.1589,-108.729,American Gilsonite
1972,193,American Gilsonite,CO,Fruita (Gilsonite Grand Junction),4,5450,Independent,39.1589,-108.729,American Gilsonite
1973,193,American Gilsonite,CO,Fruita (Gilsonite Grand Junction),4,5450,Independent,39.1589,-108.729,American Gilsonite
1974,193,American Gilsonite,CO,Fruita (Gilsonite Grand Junction),4,8300,Independent,39.1589,-108.729,American Gilsonite
1975,193,American Gilsonite,CO,Fruita (Gilsonite Grand Junction),4,9500,Independent,39.1589,-108.729,American Gilsonite
1976,193,American Gilsonite,CO,Fruita (Gilsonite Grand Junction),4,9200,Independent,39.1589,-108.729,American Gilsonite
1977,193,Gary Refining,CO,Fruita (Gilsonite Grand Junction),4,9200,Independent,39.1589,-108.729,Gary
1978,193,Gary Refining,CO,Fruita (Gilsonite Grand Junction),4,10000,Independent,39.1589,-108.729,Gary
1979,193,Gary Refining,CO,Fruita (Gilsonite Grand Junction),4,13000,Independent,39.1589,-108.729,Gary
1980,193,Gary Western,CO,Fruita (Gilsonite Grand Junction),4,13000,Independent,39.1589,-108.729,Gary
1981,193,Gary Western,CO,Fruita (Gilsonite Grand Junction),4,13000,Independent,39.1589,-108.729,Gary
1982,193,Gary Refining,CO,Fruita (Gilsonite Grand Junction),4,13000,Independent,39.1589,-108.729,Gary
1983,193,Gary Western,CO,Fruita (Gilsonite Grand Junction),4,10000,Independent,39.1589,-108.729,Gary
1984,193,Gary Western,CO,Fruita (Gilsonite Grand Junction),4,13000,Independent,39.1589,-108.729,Gary
1985,193,Gary Refining,CO,Fruita (Gilsonite Grand Junction),4,15200,Independent,39.1589,-108.729,Gary
1990,193,Western Slope Refining,CO,Fruita (Gilsonite Grand Junction),4,15200,Independent,39.1589,-108.729,Western Slope Refining
1991,193,Landmark Petroleum,CO,Fruita (Gilsonite Grand Junction),4,15200,Independent,39.1589,-108.729,Landmark Petroleum
1992,193,Landmark Petroleum,CO,Fruita (Gilsonite Grand Junction),4,16000,Independent,39.1589,-108.729,Landmark Petroleum
1993,193,Landmark Petroleum,CO,Fruita (Gilsonite Grand Junction),4,16000,Independent,39.1589,-108.729,Landmark Petroleum
1994,193,Landmark Petroleum,CO,Fruita (Gilsonite Grand Junction),4,16000,Independent,39.1589,-108.729,Landmark Petroleum
1995,193,Landmark Petroleum,CO,Fruita (Gilsonite Grand Junction),4,16000,Independent,39.1589,-108.729,Landmark Petroleum
1936,550,Star Refining,CO,Ft. Morgan,4,100,Independent,40.2553,-103.8031,Star Refining
1937,550,Star Refining,CO,Ft. Morgan,4,100,Independent,40.2553,-103.8031,Star Refining
1938,550,Star Refining,CO,Ft. Morgan,4,100,Independent,40.2553,-103.8031,Star Refining
1939,550,Star Oil & Refining,CO,Ft. Morgan,4,100,Independent,40.2553,-103.8031,Star Refining
1940,550,Star Oil & Refining,CO,Ft. Morgan,4,100,Independent,40.2553,-103.8031,Star Refining
1941,550,Star Oil & Refining,CO,Ft. Morgan,4,100,Independent,40.2553,-103.8031,Star Refining
1942,550,Star Oil & Refining,CO,Ft. Morgan,4,100,Independent,40.2553,-103.8031,Star Refining
1943,550,Star Oil & Refining,CO,Ft. Morgan,4,100,Independent,40.2553,-103.8031,Star Refining
1944,550,Star Oil & Refining,CO,Ft. Morgan,4,100,Independent,40.2553,-103.8031,Star Refining
1945,550,Star Oil & Refining,CO,Ft. Morgan,4,100,Independent,40.2553,-103.8031,Star Refining
1946,550,Star Oil & Refining,CO,Ft. Morgan,4,100,Independent,40.2553,-103.8031,Star Refining
1947,550,Gorden Refining,CO,Ft. Morgan,4,200,Independent,40.2553,-103.8031,Gorden Refining
1948,550,Gorden Refining,CO,Ft. Morgan,4,200,Independent,40.2553,-103.8031,Gorden Refining
1949,550,Gorden Refining,CO,Ft. Morgan,4,200,Independent,40.2553,-103.8031,Gorden Refining
1950,550,Gorden Refining,CO,Ft. Morgan,4,200,Independent,40.2553,-103.8031,Gorden Refining
1966,646,Morrison Refining,CO,Grand Junction,4,700,Independent,39.1589,-108.729,Morrison Refining
1933,830,McGarr Petroleum,CO,La Plata County (Marvel Kline),4,180,Independent,37.3972,-108.0631,McGarr Petroleum
1934,830,McGarr Petroleum,CO,La Plata County (Marvel Kline),4,180,Independent,37.3972,-108.0631,McGarr Petroleum
1935,830,McGarr Petroleum,CO,La Plata County (Marvel Kline),4,180,Independent,37.3972,-108.0631,McGarr Petroleum
1936,830,McGarr Petroleum,CO,La Plata County (Marvel Kline),4,180,Independent,37.3972,-108.0631,McGarr Petroleum
1937,830,McGarr Petroleum,CO,La Plata County (Marvel Kline),4,180,Independent,37.3972,-108.0631,McGarr Petroleum
1938,830,McGarr Petroleum,CO,La Plata County (Marvel Kline),4,180,Independent,37.3972,-108.0631,McGarr Petroleum
1939,830,McGarr Petroleum,CO,La Plata County (Marvel Kline),4,180,Independent,37.3972,-108.0631,McGarr Petroleum
1940,830,McGarr Petroleum,CO,La Plata County (Marvel Kline),4,180,Independent,37.3972,-108.0631,McGarr Petroleum
1933,829,Mancos Dome Refining,CO,Mancos Creek,4,60,Independent,37.3451,-108.2891,Mancos Dome Refining
1934,829,Mancos Dome Refining,CO,Mancos Creek,4,60,Independent,37.3451,-108.2891,Mancos Dome Refining
1935,829,Ketner Refinery,CO,Mancos Creek,4,60,Independent,37.3451,-108.2891,Ketner Refinery
1933,828,Greasewood Refining,CO,Orchard,4,50,Independent,40.331,-104.1182,Greasewood Refining
1933,832,Mountain States Refining,CO,Orchard,4,200,Independent,40.331,-104.1182,Mountain States Refining
1934,832,Mountain States Refining,CO,Orchard,4,200,Independent,40.331,-104.1182,Mountain States Refining
1931,1344,Rocky Mountain Refinery,CO,Pueblo,4,1000,Independent,38.2765,-104.6046,Rocky Mountain Refinery
1940,1487,Universal Refineries,CO,Pueblo,4,1000,Independent,38.2765,-104.6046,Universal
1941,1487,Universal Refineries,CO,Pueblo,4,1000,Independent,38.2765,-104.6046,Universal
1926,479,Raven Oil & Refining,CO,Rangely,4,200,Independent,39.8026,-104.9433,Raven Oil & Refining
1927,479,Raven Oil & Refining,CO,Rangely,4,200,Independent,39.8026,-104.9433,Raven Oil & Refining
1928,479,Raven Oil & Refining,CO,Rangely,4,200,Independent,39.8026,-104.9433,Raven Oil & Refining
1929,479,Raven Oil & Refining,CO,Rangely,4,100,Independent,39.8026,-104.9433,Raven Oil & Refining
1930,479,Raven Oil & Refining,CO,Rangely,4,100,Independent,39.8026,-104.9433,Raven Oil & Refining
1931,479,Raven Oil & Refining,CO,Rangely,4,100,Independent,39.8026,-104.9433,Raven Oil & Refining
1932,479,Raven Oil & Refining,CO,Rangely,4,100,Independent,39.8026,-104.9433,Raven Oil & Refining
1933,479,Raven Oil & Refining,CO,Rangely,4,200,Independent,39.8026,-104.9433,Raven Oil & Refining
1934,479,Raven Oil & Refining,CO,Rangely,4,200,Independent,39.8026,-104.9433,Raven Oil & Refining
1935,479,Raven Oil & Refining,CO,Rangely,4,200,Independent,39.8026,-104.9433,Raven Oil & Refining
1936,479,Raven Oil & Refining,CO,Rangely,4,150,Independent,39.8026,-104.9433,Raven Oil & Refining
1937,479,Raven Oil & Refining,CO,Rangely,4,200,Independent,39.8026,-104.9433,Raven Oil & Refining
1938,479,Raven Oil & Refining,CO,Rangely,4,100,Independent,39.8026,-104.9433,Raven Oil & Refining
1939,479,Raven Oil & Refining,CO,Rangely,4,200,Independent,39.8026,-104.9433,Raven Oil & Refining
1940,479,Raven Oil & Refining,CO,Rangely,4,0,Independent,39.8026,-104.9433,Raven Oil & Refining
1941,479,Raven Oil & Refining,CO,Rangely,4,125,Independent,39.8026,-104.9433,Raven Oil & Refining
1942,479,Raven Oil & Refining,CO,Rangely,4,125,Independent,39.8026,-104.9433,Raven Oil & Refining
1943,479,Raven Oil & Refining,CO,Rangely,4,125,Independent,39.8026,-104.9433,Raven Oil & Refining
1944,479,Raven Oil & Refining,CO,Rangely,4,125,Independent,39.8026,-104.9433,Raven Oil & Refining
1945,479,Raven Oil & Refining,CO,Rangely,4,125,Independent,39.8026,-104.9433,Raven Oil & Refining
1946,479,Raven Oil & Refining,CO,Rangely,4,125,Independent,39.8026,-104.9433,Raven Oil & Refining
1947,479,Raven Oil & Refining,CO,Rangely,4,115,Independent,39.8026,-104.9433,Raven Oil & Refining
1953,479,Wesco Refining,CO,Rangely,4,1500,Independent,39.8026,-104.9433,Wesco Refining
1954,479,Wesco Refining,CO,Rangely,4,1500,Independent,39.8026,-104.9433,Wesco Refining
1955,479,Wesco Refining,CO,Rangely,4,1700,Independent,39.8026,-104.9433,Wesco Refining
1956,479,Wesco Refining,CO,Rangely,4,1700,Independent,39.8026,-104.9433,Wesco Refining
1957,479,Wesco Refining,CO,Rangely,4,1700,Independent,39.8026,-104.9433,Wesco Refining
1958,479,Wesco Refining,CO,Rangely,4,1500,Independent,39.8026,-104.9433,Wesco Refining
1959,479,Uinta Oil Refining,CO,Rangely,4,1000,Independent,39.8026,-104.9433,Uinta Oil Refining
1960,479,Uinta Oil Refining,CO,Rangely,4,1400,Independent,39.8026,-104.9433,Uinta Oil Refining
1961,479,Uinta Oil Refining,CO,Rangely,4,1500,Independent,39.8026,-104.9433,Uinta Oil Refining
1935,480,Texaco,DE,Claymont,1,2000,Texaco,39.8007,-75.4596,Texaco
1936,480,Texaco,DE,Claymont,1,2000,Texaco,39.8007,-75.4596,Texaco
1937,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1938,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1939,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1940,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1941,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1942,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1943,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1944,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1945,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1946,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1947,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1948,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1949,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1950,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1951,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1952,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1953,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1954,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1955,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1956,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1957,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1958,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1959,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1960,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1961,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1962,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1963,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1964,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1965,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1966,480,Texaco,DE,Claymont,1,3500,Texaco,39.8007,-75.4596,Texaco
1956,44,Tidewater Oil,DE,Delaware City,1,120000,Tidewater Associated Oil,39.5779,-75.5888,Tidewater Associated Oil
1957,44,Tidewater Oil,DE,Delaware City,1,120000,Tidewater Associated Oil,39.5779,-75.5888,Tidewater Associated Oil
1958,44,Tidewater Oil,DE,Delaware City,1,120000,Tidewater Associated Oil,39.5779,-75.5888,Tidewater Associated Oil
1959,44,Tidewater Oil,DE,Delaware City,1,130000,Tidewater Associated Oil,39.5779,-75.5888,Tidewater Associated Oil
1960,44,Tidewater Oil,DE,Delaware City,1,140000,Tidewater Associated Oil,39.5779,-75.5888,Tidewater Associated Oil
1961,44,Tidewater Oil,DE,Delaware City,1,140000,Tidewater Associated Oil,39.5779,-75.5888,Tidewater Associated Oil
1962,44,Tidewater Oil,DE,Delaware City,1,140000,Tidewater Associated Oil,39.5779,-75.5888,Tidewater Associated Oil
1963,44,Tidewater Oil,DE,Delaware City,1,140000,Tidewater Associated Oil,39.5779,-75.5888,Tidewater Associated Oil
1964,44,Tidewater Oil,DE,Delaware City,1,140000,Tidewater Associated Oil,39.5779,-75.5888,Tidewater Associated Oil
1965,44,Tidewater Oil,DE,Delaware City,1,140000,Tidewater Associated Oil,39.5779,-75.5888,Tidewater Associated Oil
1966,44,Tidewater Oil,DE,Delaware City,1,140000,Tidewater Associated Oil,39.5779,-75.5888,Tidewater Associated Oil
1967,44,Tidewater Oil,DE,Delaware City,1,140000,Tidewater Associated Oil,39.5779,-75.5888,Tidewater Associated Oil
1968,44,Tidewater Oil,DE,Delaware City,1,140000,Tidewater Associated Oil,39.5779,-75.5888,Tidewater Associated Oil
1969,44,Tidewater Oil,DE,Delaware City,1,140000,Tidewater Associated Oil,39.5779,-75.5888,Tidewater Associated Oil
1970,44,Tidewater Oil,DE,Delaware City,1,140000,Tidewater Associated Oil,39.5779,-75.5888,Tidewater Associated Oil
1971,44,Tidewater Oil,DE,Delaware City,1,140000,Tidewater Associated Oil,39.5779,-75.5888,Tidewater Associated Oil
1972,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1973,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1974,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1975,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1976,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1977,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1978,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1979,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1980,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1981,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1982,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1983,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1984,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1985,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1986,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1987,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1988,44,Getty Oil,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Getty
1989,44,Star Enterprise,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Star Enterprise
1990,44,Star Enterprise,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Star Enterprise
1991,44,Star Enterprise,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Star Enterprise
1992,44,Star Enterprise,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Star Enterprise
1993,44,Star Enterprise,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Star Enterprise
1994,44,Star Enterprise,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Star Enterprise
1995,44,Star Enterprise,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Star Enterprise
1996,44,Star Enterprise,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Star Enterprise
1997,44,Star Enterprise,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Star Enterprise
1998,44,Star Enterprise,DE,Delaware City,1,140000,Independent,39.5779,-75.5888,Star Enterprise
1999,44,Motiva Enterprises,DE,Delaware City,1,157000,Motiva,39.5779,-75.5888,Motiva
2000,44,Motiva Enterprises,DE,Delaware City,1,157000,Motiva,39.5779,-75.5888,Motiva
2001,44,Motiva Enterprises,DE,Delaware City,1,162000,Motiva,39.5779,-75.5888,Motiva
2002,44,Motiva Enterprises,DE,Delaware City,1,175000,Motiva,39.5779,-75.5888,Motiva
2003,44,Motiva Enterprises,DE,Delaware City,1,175000,Motiva,39.5779,-75.5888,Motiva
2004,44,Motiva Enterprises,DE,Delaware City,1,175000,Motiva,39.5779,-75.5888,Motiva
2005,44,Premcor Refining Group,DE,Delaware City,1,175000,Premcor,39.5779,-75.5888,Premcor
2006,44,Premcor Refining Group,DE,Delaware City,1,181500,Valero,39.5779,-75.5888,Valero
2007,44,Premcor Refining Group,DE,Delaware City,1,182200,Valero,39.5779,-75.5888,Valero
2008,44,Premcor Refining Group,DE,Delaware City,1,182200,Valero,39.5779,-75.5888,Valero
2009,44,Premcor Refining Group,DE,Delaware City,1,182200,Valero,39.5779,-75.5888,Valero
2012,44,Delaware City Refining Co,DE,Delaware City,1,182200,PBF Energy,39.5779,-75.5888,PBF Energy
2013,44,Delaware City Refining Co,DE,Delaware City,1,182200,PBF Energy,39.5779,-75.5888,PBF Energy
2014,44,Delaware City Refining Co,DE,Delaware City,1,182200,PBF Energy,39.5779,-75.5888,PBF Energy
2015,44,Delaware City Refining Co,DE,Delaware City,1,182200,PBF Energy,39.5779,-75.5888,PBF Energy
2016,44,Delaware City Refining Co,DE,Delaware City,1,182200,PBF Energy,39.5779,-75.5888,PBF Energy
2017,44,PBF Energy,DE,Delaware City,1,182200,PBF Energy,39.5779,-75.5888,PBF Energy
2018,44,PBF Energy,DE,Delaware City,1,182200,PBF Energy,39.5779,-75.5888,PBF Energy
2018,44,PBF Energy,DE,Delaware City,1,182200,PBF Energy,39.5779,-75.5888,PBF Energy
2019,44,PBF Energy,DE,Delaware City,1,182200,PBF Energy,39.5779,-75.5888,PBF Energy
2020,44,PBF Energy,DE,Delaware City,1,182200,PBF Energy,39.5779,-75.5888,PBF Energy
2021,44,PBF Energy,DE,Delaware City,1,171000,PBF Energy,39.5779,-75.5888,PBF Energy
2022,44,PBF Energy,DE,Delaware City,1,171000,PBF Energy,39.5779,-75.5888,PBF Energy
2023,44,PBF Energy,DE,Delaware City,1,171000,PBF Energy,39.5779,-75.5888,PBF Energy
2024,44,PBF Energy,DE,Delaware City,1,171000,PBF Energy,39.5779,-75.5888,PBF Energy
1955,226,Seminole Asphalt Refining,FL,St. Marks,1,2000,Independent,30.161,-84.2063,Seminole Asphalt Refining
1956,226,Seminole Asphalt Refining,FL,St. Marks,1,2000,Independent,30.161,-84.2063,Seminole Asphalt Refining
1957,226,Seminole Asphalt Refining,FL,St. Marks,1,2000,Independent,30.161,-84.2063,Seminole Asphalt Refining
1958,226,Seminole Asphalt Refining,FL,St. Marks,1,2000,Independent,30.161,-84.2063,Seminole Asphalt Refining
1959,226,Seminole Asphalt Refining,FL,St. Marks,1,2000,Independent,30.161,-84.2063,Seminole Asphalt Refining
1960,226,Seminole Asphalt Refining,FL,St. Marks,1,2000,Independent,30.161,-84.2063,Seminole Asphalt Refining
1961,226,Seminole Asphalt Refining,FL,St. Marks,1,2200,Independent,30.161,-84.2063,Seminole Asphalt Refining
1962,226,Seminole Asphalt Refining,FL,St. Marks,1,2200,Independent,30.161,-84.2063,Seminole Asphalt Refining
1963,226,Seminole Asphalt Refining,FL,St. Marks,1,2200,Independent,30.161,-84.2063,Seminole Asphalt Refining
1964,226,Seminole Asphalt Refining,FL,St. Marks,1,2200,Independent,30.161,-84.2063,Seminole Asphalt Refining
1965,226,Seminole Asphalt Refining,FL,St. Marks,1,2200,Independent,30.161,-84.2063,Seminole Asphalt Refining
1966,226,Seminole Asphalt Refining,FL,St. Marks,1,3000,Independent,30.161,-84.2063,Seminole Asphalt Refining
1967,226,Seminole Asphalt Refining,FL,St. Marks,1,2200,Independent,30.161,-84.2063,Seminole Asphalt Refining
1968,226,Seminole Asphalt Refining,FL,St. Marks,1,2200,Independent,30.161,-84.2063,Seminole Asphalt Refining
1969,226,Seminole Asphalt Refining,FL,St. Marks,1,2200,Independent,30.161,-84.2063,Seminole Asphalt Refining
1970,226,Seminole Asphalt Refining,FL,St. Marks,1,2200,Independent,30.161,-84.2063,Seminole Asphalt Refining
1971,226,Seminole Asphalt Refining,FL,St. Marks,1,2200,Independent,30.161,-84.2063,Seminole Asphalt Refining
